reviewid,title,artist,score,genre,year,url
16294,the broken man,matt elliott,7.1,rock,2012,http://pitchfork.com/reviews/albums/16294-the-broken-man/
899,happenstance,boyracer,7.0,rock,2004,http://pitchfork.com/reviews/albums/899-happenstance/
22185,a weird exits,thee oh sees,7.5,rock,2016,http://pitchfork.com/reviews/albums/22185-a-weird-exits/
17831,you have already gone to the other world,a hawk and a hacksaw,7.2,rock,2013,http://pitchfork.com/reviews/albums/17831-a-hawk-and-a-hacksaw-you-have-already-gone/
20437,ivy tripp,waxahatchee,8.1,rock,2015,http://pitchfork.com/reviews/albums/20437-ivy-tripp/
8377,the marionette and the music box,unwed sailor,6.1,rock,2003,http://pitchfork.com/reviews/albums/8377-the-marionette-and-the-music-box/
14162,lux,disappears,6.9,rock,2010,http://pitchfork.com/reviews/albums/14162-lux/
10380,octopus,a band of bees,7.9,rock,2007,http://pitchfork.com/reviews/albums/10380-octopus/
12442,first frost,the lucksmiths,7.6,rock,2008,http://pitchfork.com/reviews/albums/12442-first-frost/
6167,how animals move,john parish,6.7,rock,2002,http://pitchfork.com/reviews/albums/6167-how-animals-move/
10012,out of the woods,tracey thorn,5.6,rock,2007,http://pitchfork.com/reviews/albums/10012-out-of-the-woods/
17355,persistent malaise,cold pumas,7.4,rock,2012,http://pitchfork.com/reviews/albums/17355-persistent-malaise/
14123,la la land,plants and animals,6.1,rock,2010,http://pitchfork.com/reviews/albums/14123-la-la-land/
5555,i am the fun blame monster,menomena,8.7,rock,2003,http://pitchfork.com/reviews/albums/5555-i-am-the-fun-blame-monster/
6274,live! 30 days ago,phoenix,6.5,rock,2005,http://pitchfork.com/reviews/albums/6274-live-30-days-ago/
10763,night drive,chromatics,8.3,rock,2007,http://pitchfork.com/reviews/albums/10763-night-drive/
7360,the convenience of indecision,sorry about dresden,5.7,rock,2002,http://pitchfork.com/reviews/albums/7360-the-convenience-of-indecision/
16315,generators,keith fullerton whitman,7.5,rock,2012,http://pitchfork.com/reviews/albums/16315-generator/
672,the best of the beta band,the beta band,7.2,rock,2005,http://pitchfork.com/reviews/albums/672-the-best-of-the-beta-band/
4595,employment,kaiser chiefs,6.7,rock,2005,http://pitchfork.com/reviews/albums/4595-employment/
13834,life is sweet! nice to meet you,lightspeed champion,6.7,rock,2010,http://pitchfork.com/reviews/albums/13834-life-is-sweet-nice-to-meet-you/
19575,overseas,tonstartssbandht,8.0,rock,2014,http://pitchfork.com/reviews/albums/19575-tonstartssbandht-overseas/
423,we are the lazer viking,an albatross,6.1,rock,2004,http://pitchfork.com/reviews/albums/423-we-are-the-lazer-viking/
10622,a,turzi,7.1,rock,2007,http://pitchfork.com/reviews/albums/10622-a/
22426,heads up,warpaint,6.7,rock,2016,http://pitchfork.com/reviews/albums/22426-heads-up/
14839,electric sunset,electric sunset,6.7,rock,2010,http://pitchfork.com/reviews/albums/14839-electric-sunset/
9129,civilian,boy kill boy,5.1,rock,2006,http://pitchfork.com/reviews/albums/9129-civilian/
2780,futurist,alec empire,3.7,rock,2005,http://pitchfork.com/reviews/albums/2780-futurist/
18576,siberia,polvo,8.3,rock,2013,http://pitchfork.com/reviews/albums/18576-polvo-siberia/
10924,gyrate plus,pylon,8.8,rock,2007,http://pitchfork.com/reviews/albums/10924-gyrate-plus/
7676,entertainment is over if you want it,the swords project,7.7,rock,2003,http://pitchfork.com/reviews/albums/7676-entertainment-is-over-if-you-want-it/
12845,fever ray,fever ray,8.1,rock,2009,http://pitchfork.com/reviews/albums/12845-fever-ray/
13435,sgt. pepper's lonely hearts club band,the beatles,10.0,rock,2009,http://pitchfork.com/reviews/albums/13435-sgt-peppers-lonely-hearts-club-band/
6429,every kind of light,the posies,6.8,rock,2005,http://pitchfork.com/reviews/albums/6429-every-kind-of-light/
12266,tim,the replacements,8.7,rock,2008,http://pitchfork.com/reviews/albums/12266-tim-pleased-to-meet-me-dont-tell-a-soul-all-shook-down/
22377,everything feels better now,from indian lakes,7.0,rock,2016,http://pitchfork.com/reviews/albums/22377-everything-feels-better-now/
21750,city sun eater in the river of light,woods,7.6,rock,2016,http://pitchfork.com/reviews/albums/21750-city-sun-eater-in-the-river-of-light/
16251,better luck next life,royal baths,6.4,rock,2012,http://pitchfork.com/reviews/albums/16251-royal-baths-better-luck-next-life/
5240,showtunes,stephin merritt,7.5,rock,2006,http://pitchfork.com/reviews/albums/5240-showtunes/
1379,fort recovery,centro-matic,8.1,rock,2006,http://pitchfork.com/reviews/albums/1379-fort-recovery/
144,mutilate us,am/fm,7.1,rock,2001,http://pitchfork.com/reviews/albums/144-mutilate-us/
8500,styles of the unexpected ep,andy votel,5.6,rock,2001,http://pitchfork.com/reviews/albums/8500-styles-of-the-unexpected-ep/
2403,will you still love me ep,julie doiron,6.8,rock,1999,http://pitchfork.com/reviews/albums/2403-will-you-still-love-me-ep/
12727,labyrinthes,malajube,6.4,rock,2009,http://pitchfork.com/reviews/albums/12727-labyrinthes/
17629,the best of the howling hex,the howling hex,6.1,rock,2013,http://pitchfork.com/reviews/albums/17629-the-howling-hex-the-best-of-the-howling-hex/
15136,the gathering,arbouretum,4.9,rock,2011,http://pitchfork.com/reviews/albums/15136-the-gathering/
637,push barman to open old wounds,belle and sebastian,9.2,rock,2005,http://pitchfork.com/reviews/albums/637-push-barman-to-open-old-wounds/
11320,only as the day is long,sera cahoone,7.0,rock,2008,http://pitchfork.com/reviews/albums/11320-only-as-the-day-is-long/
14674,ooooo ep,ooooo,7.2,rock,2010,http://pitchfork.com/reviews/albums/14674-ooooo-ep/
16992,long slow dance,the fresh & onlys,7.6,rock,2012,http://pitchfork.com/reviews/albums/16992-long-slow-dance/
13261,azar,venice is sinking,6.0,rock,2009,http://pitchfork.com/reviews/albums/13261-azar/
2475,chips from the chocolate fireball,the dukes of stratosphear,9.0,rock,2002,http://pitchfork.com/reviews/albums/2475-chips-from-the-chocolate-fireball/
2339,change,the dismemberment plan,8.6,rock,2001,http://pitchfork.com/reviews/albums/2339-change/
20590,multi-love,unknown mortal orchestra,7.1,rock,2015,http://pitchfork.com/reviews/albums/20590-unknown-mortal-orchestra-multi-love/
11896,kerplunk,green day,8.5,rock,2007,http://pitchfork.com/reviews/albums/11896-1039smoothed-out-slappy-hourskerplunk/
13270,the satanic satanist,portugal. the man,6.5,rock,2009,http://pitchfork.com/reviews/albums/13270-the-satanic-satanist/
14235,now i got worry,the jon spencer blues explosion,8.5,rock,2010,http://pitchfork.com/reviews/albums/14235-now-i-got-worry-controversial-negro/
16556,a different ship,here we go magic,6.3,rock,2012,http://pitchfork.com/reviews/albums/16556-here-we-go-magic-a-different-ship/
13235,spinnerette,spinnerette,2.7,rock,2009,http://pitchfork.com/reviews/albums/13235-spinnerette/
7758,taste like daughter,s prcss,6.7,rock,2004,http://pitchfork.com/reviews/albums/7758-taste-like-daughter/
5668,the very best of,men's recovery project,8.2,rock,2005,http://pitchfork.com/reviews/albums/5668-the-very-best-of/
9630,so divided,...and you will know us by the trail of dead,5.5,rock,2006,http://pitchfork.com/reviews/albums/9630-so-divided/
13505,white lunar,nick cave and warren ellis,7.6,rock,2009,http://pitchfork.com/reviews/albums/13505-white-lunar/
4391,action chemistry,karp,7.5,rock,2002,http://pitchfork.com/reviews/albums/4391-action-chemistry/
13018,eats darkness,apostle of hustle,5.9,rock,2009,http://pitchfork.com/reviews/albums/13018-eats-darkness/
3690,from the cliffs,guillemots,7.4,rock,2006,http://pitchfork.com/reviews/albums/3690-from-the-cliffs/
14261,rhizomes,effi briest,6.3,rock,2010,http://pitchfork.com/reviews/albums/14261-rhizomes/
18426,no regerts,chastity belt,7.5,rock,2013,http://pitchfork.com/reviews/albums/18426-chastity-belt-no-regrets/
1538,a rush of blood to the head,coldplay,5.1,rock,2002,http://pitchfork.com/reviews/albums/1538-a-rush-of-blood-to-the-head/
5719,alligator,the national,7.9,rock,2005,http://pitchfork.com/reviews/albums/5719-alligator/
10499,the shapes we make,the mary timony band,6.6,rock,2007,http://pitchfork.com/reviews/albums/10499-the-shapes-we-make/
15404,the moonlight butterfly,the sea and cake,7.0,rock,2011,http://pitchfork.com/reviews/albums/15404-the-moonlight-butterfly/
21970,puberty 2,mitski,8.5,rock,2016,http://pitchfork.com/reviews/albums/21970-puberty-2/
13200,to win or to lose,the pine hill haints,7.8,rock,2009,http://pitchfork.com/reviews/albums/13200-to-win-or-to-lose/
4213,etc.,jawbreaker,4.2,rock,2002,http://pitchfork.com/reviews/albums/4213-etc/
10557,challengers,the new pornographers,6.0,rock,2007,http://pitchfork.com/reviews/albums/10557-challengers/
14186,daughters,daughters,8.2,rock,2010,http://pitchfork.com/reviews/albums/14186-daughters/
6751,in time: the best of r.e.m. 1988-2003,r.e.m.,7.5,rock,2003,http://pitchfork.com/reviews/albums/6751-in-time-the-best-of-rem-1988-2003/
10783,live from austin tx,david byrne,7.5,rock,2007,http://pitchfork.com/reviews/albums/10783-live-from-austin-tx/
10989,summer above,speck mountain,5.1,rock,2008,http://pitchfork.com/reviews/albums/10989-summer-above/
19665,trouble in paradise,la roux,6.5,rock,2014,http://pitchfork.com/reviews/albums/19665-la-roux-trouble-in-paradise/
5954,satanic panic in the attic,of montreal,8.3,rock,2004,http://pitchfork.com/reviews/albums/5954-satanic-panic-in-the-attic/
2742,prairie school freakout,eleventh dream day,7.8,rock,2004,http://pitchfork.com/reviews/albums/2742-prairie-school-freakout/
18265,about farewell,alela diane,7.3,rock,2013,http://pitchfork.com/reviews/albums/18265-alela-diane-about-farewell/
10413,our love to admire,interpol,6.0,rock,2007,http://pitchfork.com/reviews/albums/10413-our-love-to-admire/
14558,atalanta (acts of god) volume ii,robert ashley,7.9,rock,2010,http://pitchfork.com/reviews/albums/14558-atalanta-acts-of-god-volume-ii/
12355,doomsdayer's holiday,grails,7.6,rock,2008,http://pitchfork.com/reviews/albums/12355-doomsdayers-holiday/
8312,omnibus,tarkio,5.7,rock,2006,http://pitchfork.com/reviews/albums/8312-omnibus/
673,private suit,bettie serveert,4.9,rock,2000,http://pitchfork.com/reviews/albums/673-private-suit/
7761,jehovah surrender ep,the skygreen leopards,7.4,rock,2005,http://pitchfork.com/reviews/albums/7761-jehovah-surrender-ep/
1338,etiquette,casiotone for the painfully alone,7.7,rock,2006,http://pitchfork.com/reviews/albums/1338-etiquette/
18848,forever,painted palms,5.7,rock,2014,http://pitchfork.com/reviews/albums/18848-painted-palms-forever/
10415,"the singles, volume three: 1964-1965",james brown,5.3,rock,2007,http://pitchfork.com/reviews/albums/10415-the-singles-volume-three-1964-1965/
21035,dodge and burn,the dead weather,7.3,rock,2015,http://pitchfork.com/reviews/albums/21035-dodge-and-burn/
21449,nevermen,nevermen,5.8,rock,2016,http://pitchfork.com/reviews/albums/21449-nevermen/
16248,recollected,hood,8.5,rock,2012,http://pitchfork.com/reviews/albums/16248-recollected/
5268,"it was hot, we stayed in the water",the microphones,9.2,rock,2000,http://pitchfork.com/reviews/albums/5268-it-was-hot-we-stayed-in-the-water/
10870,the knee plays,david byrne,7.5,rock,2007,http://pitchfork.com/reviews/albums/10870-the-knee-plays/
7381,from here on in,south,6.9,rock,2002,http://pitchfork.com/reviews/albums/7381-from-here-on-in/
1080,open season,british sea power,7.8,rock,2005,http://pitchfork.com/reviews/albums/1080-open-season/
14884,it's what i'm thinking (part one: photographing snowflakes),badly drawn boy,6.5,rock,2010,http://pitchfork.com/reviews/albums/14884-its-what-im-thinking-part-one-photographing-snowflakes/
16166,live at artists space,mars,6.8,rock,2012,http://pitchfork.com/reviews/albums/16166-live-at-artists-space/
13586,hot wax,grant hart,4.2,rock,2009,http://pitchfork.com/reviews/albums/13586-hot-wax/
855,the lemon of pink,the books,8.4,rock,2003,http://pitchfork.com/reviews/albums/855-the-lemon-of-pink/
10406,goodbye,ulrich schnauss,5.4,rock,2007,http://pitchfork.com/reviews/albums/10406-goodbye/
118,e^2 x 10 = tenure,daevid allen's university of errors,4.5,rock,2001,http://pitchfork.com/reviews/albums/118-e2-x-10-tenure/
561,dilate,bardo pond,7.5,rock,2001,http://pitchfork.com/reviews/albums/561-dilate/
5646,a certain trigger,maximo park,8.4,rock,2005,http://pitchfork.com/reviews/albums/5646-a-certain-trigger/
7041,one bedroom,the sea and cake,7.0,rock,2003,http://pitchfork.com/reviews/albums/7041-one-bedroom/
746,"cone toaster 12""",black dice,8.0,rock,2003,http://pitchfork.com/reviews/albums/746-cone-toaster-12/
990,songs to no one: 1991-1992,"jeff buckley, gary lucas",7.8,rock,2002,http://pitchfork.com/reviews/albums/990-songs-to-no-one-1991-1992/
13438,life of leisure ep,washed out,8.0,rock,2009,http://pitchfork.com/reviews/albums/13438-life-of-leisure-ep/
10476,the con,tegan and sara,6.6,rock,2007,http://pitchfork.com/reviews/albums/10476-the-con/
15881,"hurry up, we're dreaming",m83,9.1,rock,2011,http://pitchfork.com/reviews/albums/15881-hurry-up-were-dreaming/
9905,dressed up for the letdown,richard swift,7.5,rock,2007,http://pitchfork.com/reviews/albums/9905-dressed-up-for-the-letdown/
21717,dolls of highland,kyle craft,8.1,rock,2016,http://pitchfork.com/reviews/albums/21717-dolls-of-highland/
649,the palace at 4am (part i),"jay bennett, edward burch",5.6,rock,2002,http://pitchfork.com/reviews/albums/649-the-palace-at-4am-part-i/
6077,oxes ep,oxes,6.9,rock,2005,http://pitchfork.com/reviews/albums/6077-oxes-ep/
9530,tribulation,skullflower,7.2,rock,2006,http://pitchfork.com/reviews/albums/9530-tribulation/
3131,hummer ep,fog,7.0,rock,2004,http://pitchfork.com/reviews/albums/3131-hummer-ep/
8834,coat of many cupboards,xtc,9.0,rock,2002,http://pitchfork.com/reviews/albums/8834-coat-of-many-cupboards/
16615,neck of the woods,silversun pickups,4.8,rock,2012,http://pitchfork.com/reviews/albums/16615-neck-of-the-woods/
17123,who needs who,dark dark dark,7.4,rock,2012,http://pitchfork.com/reviews/albums/17123-who-needs-you/
16863,itunes session,bon iver,6.9,rock,2012,http://pitchfork.com/reviews/albums/16863-itunes-session/
17499,rumours,fleetwood mac,10.0,rock,2013,http://pitchfork.com/reviews/albums/17499-rumours/
4864,sing along with los straitjackets,los straitjackets,7.2,rock,2001,http://pitchfork.com/reviews/albums/4864-sing-along-with-los-straitjackets/
21945,turn to gold,diarrhea planet,6.4,rock,2016,http://pitchfork.com/reviews/albums/21945-turn-to-gold/
5776,the steady hand,new radiant storm king,4.8,rock,2006,http://pitchfork.com/reviews/albums/5776-the-steady-hand/
11756,bitches ain't shit but good people ep,hella,7.7,rock,2003,http://pitchfork.com/reviews/albums/11756-bitches-aint-shit-but-good-people-ep-total-bugs-bunny-on-wild-bass-ep/
17644,optica,shout out louds,5.8,rock,2013,http://pitchfork.com/reviews/albums/17644-shout-out-louds-optica/
10019,present the paisley reich,times new viking,8.2,rock,2007,http://pitchfork.com/reviews/albums/10019-present-the-paisley-reich/
19688,the power of failing,mineral,8.5,rock,2014,http://pitchfork.com/reviews/albums/19688-mineral-the-power-of-failingendserenading/
15060,"spiritual, mental, physical",death,5.3,rock,2011,http://pitchfork.com/reviews/albums/15060-spiritual-mental-physical/
5815,riot for romance!,no knife,6.6,rock,2003,http://pitchfork.com/reviews/albums/5815-riot-for-romance/
16254,"out of sight, out of town",standard fare,7.1,rock,2012,http://pitchfork.com/reviews/albums/16254-standard-fare-out-of-sight-out-of-town/
21042,v,wavves,6.5,rock,2015,http://pitchfork.com/reviews/albums/21042-v/
4740,"tell balgeary, balgury is dead ep",ted leo and the pharmacists,6.8,rock,2003,http://pitchfork.com/reviews/albums/4740-tell-balgeary-balgury-is-dead-ep/
9839,the meaning of 8,cloud cult,6.9,rock,2007,http://pitchfork.com/reviews/albums/9839-the-meaning-of-8/
3420,'sno angel like you,howe gelb,8.3,rock,2006,http://pitchfork.com/reviews/albums/3420-sno-angel-like-you/
2226,you can play these songs with chords,death cab for cutie,6.4,rock,2002,http://pitchfork.com/reviews/albums/2226-you-can-play-these-songs-with-chords/
21417,night thoughts,suede,7.5,rock,2016,http://pitchfork.com/reviews/albums/21417-night-thoughts/
5032,back to the front,the magic band,7.3,rock,2003,http://pitchfork.com/reviews/albums/5032-back-to-the-front/
12120,why are we not perfect? ep,jesu,5.6,rock,2008,http://pitchfork.com/reviews/albums/12120-why-are-we-not-perfect-ep/
18725,christisland,excepter,6.9,rock,2013,http://pitchfork.com/reviews/albums/18725-excepter-christisland/
21393,the middle sister,guy blakeslee,6.4,rock,2016,http://pitchfork.com/reviews/albums/21393-the-middle-sister/
486,amusement parks on fire,amusement parks on fire,6.6,rock,2005,http://pitchfork.com/reviews/albums/486-amusement-parks-on-fire/
2611,cats & kittens,de novo dahl,7.5,rock,2005,http://pitchfork.com/reviews/albums/2611-cats-kittens/
7997,long tall weekend,they might be giants,7.6,rock,1999,http://pitchfork.com/reviews/albums/7997-long-tall-weekend/
1203,our love will destroy the world,birchville cat motel,7.7,rock,2006,http://pitchfork.com/reviews/albums/1203-our-love-will-destroy-the-world/
3264,killball,friends forever,5.8,rock,2003,http://pitchfork.com/reviews/albums/3264-killball/
8139,liberation,trans am,6.0,rock,2004,http://pitchfork.com/reviews/albums/8139-liberation/
2592,growing green,drowsy,7.5,rock,2005,http://pitchfork.com/reviews/albums/2592-growing-green/
11543,el rey,the wedding present,7.5,rock,2008,http://pitchfork.com/reviews/albums/11543-el-rey/
2816,believo!,enon,8.0,rock,2000,http://pitchfork.com/reviews/albums/2816-believo/
